customer_id,first_name,last_name,age,state,region,occupation,annual_income,credit_score,customer_segment,risk_tier,account_open_date,is_digital_customer,num_products,is_active
ACB-C007097,Angela,Hernandez,28,AZ,West,Self-Employed,122482.87,642.0,Emerging Affluent,3,2019-02-05,1,4,1
ACB-C007098,Karen,Park,35,TX,South,Retired,76047.51,720.0,Emerging Affluent,2,2020-09-24,0,2,0
ACB-C007099,Aisha,Williams,37,CA,West,Government Employee,91534.85,598.0,Emerging Affluent,4,2017-01-04,1,1,1
ACB-C007100,Patricia,Wilson,46,TN,South,Retired,68326.63,541.0,Mass Market,4,2018-06-17,1,1,1
ACB-C007101,Nancy,Smith,40,TX,South,Unemployed,34059.87,732.0,Mass Market,2,2021-11-18,1,4,1
ACB-C007102,Susan,Jones,43,CA,West,Government Employee,126962.78,766.0,Affluent,1,2024-02-19,1,3,1
ACB-C007103,Karen,Davis,28,VA,Northeast,Unemployed,66480.59,656.0,Mass Market,4,2018-10-18,0,2,1
ACB-C007104,Charles,Russo,26,NC,Southeast,Student,45963.85,436.0,Emerging Affluent,5,2016-04-27,1,5,1
ACB-C007105,Carlos,Jones,38,CA,West,Employed - Full Time,57442.39,749.0,Mass Market,1,2022-04-18,1,3,0
ACB-C007106,Diana,Hernandez,33,TX,South,Unemployed,55315.28,736.0,Mass Market,1,2019-01-26,1,2,1
ACB-C007107,Charles,Brown,30,TX,South,Student,33419.58,651.0,Mass Market,4,2015-08-11,0,5,1
ACB-C007108,Karen,Russo,60,CA,West,Student,68895.71,714.0,Mass Market,2,2016-04-24,1,1,1
ACB-C007109,Charles,Johnson,37,TN,South,Employed - Full Time,84539.61,593.0,Emerging Affluent,4,2021-09-07,1,3,1
ACB-C007110,Barbara,Thomas,64,NY,Northeast,Student,34189.9,766.0,Mass Market,2,2023-09-30,1,4,1
ACB-C007111,Barbara,Nguyen,39,OH,Midwest,Self-Employed,25278.88,697.0,Mass Market,4,2017-03-19,0,4,1
ACB-C007112,Daniel,Williams,36,TN,South,Employed - Full Time,116071.42,796.0,Affluent,1,2022-03-06,0,2,1
ACB-C007113,Diana,Lopez,40,NY,Northeast,Self-Employed,30618.71,722.0,Mass Market,2,2018-03-13,0,4,1
ACB-C007114,Jennifer,Lopez,57,CA,West,Retired,114693.26,538.0,Affluent,5,2024-04-04,1,1,1
ACB-C007115,Barbara,Hernandez,43,GA,Southeast,Employed - Full Time,117276.85,781.0,Affluent,2,2022-04-09,0,4,1
ACB-C007116,Diana,Jackson,65,TN,South,Retired,432409.67,791.0,High Net Worth,1,2020-10-13,0,2,1
ACB-C007117,Hassan,Kowalski,32,AZ,West,Unemployed,89782.81,649.0,Affluent,4,2023-06-04,1,3,1
ACB-C007118,Susan,Thomas,30,TX,South,Employed - Part Time,28954.75,739.0,Mass Market,1,2017-09-17,1,3,1
ACB-C007119,Michael,Smith,65,OH,Midwest,Government Employee,226224.06,716.0,High Net Worth,1,2016-02-29,1,2,1
ACB-C007120,Carlos,Okafor,64,GA,Southeast,Employed - Part Time,289432.6,667.0,Affluent,2,2019-07-18,1,2,1
ACB-C007121,Elena,Martin,48,TN,South,Self-Employed,83216.85,660.0,Affluent,3,2020-05-16,0,3,1
ACB-C007122,Charles,Rodriguez,38,TX,South,Retired,19657.8,682.0,Mass Market,3,2020-04-21,1,4,1
ACB-C007123,Linda,Patel,64,GA,Southeast,Retired,447443.7,521.0,High Net Worth,4,2026-01-21,1,5,1
ACB-C007124,Thomas,Nguyen,45,TN,South,Employed - Full Time,61166.7,700.0,Emerging Affluent,3,2023-08-21,0,2,1
ACB-C007125,Linda,Smith,45,NY,Northeast,Employed - Part Time,54977.78,656.0,Emerging Affluent,2,2017-07-31,0,1,1
ACB-C007126,Mark,Rodriguez,42,NY,Northeast,Self-Employed,51544.27,701.0,Mass Market,2,2021-01-15,1,3,1
ACB-C007127,Charles,Jones,36,TX,South,Self-Employed,58552.74,666.0,Mass Market,4,2016-05-11,0,1,1
ACB-C007128,Sarah,Jones,58,FL,Southeast,Employed - Full Time,373853.8,749.0,High Net Worth,3,2022-02-20,0,4,1
ACB-C007129,Susan,Singh,55,FL,Southeast,Employed - Full Time,55602.1,615.0,Mass Market,4,2025-06-04,1,4,0
ACB-C007130,Nancy,Patel,31,VA,Northeast,Unemployed,33541.65,552.0,Mass Market,5,2024-02-17,0,2,1
ACB-C007131,Robert,Russo,56,FL,Southeast,Self-Employed,162396.24,,Affluent,2,2016-06-20,0,1,1
ACB-C007132,Kevin,Kim,24,NY,Northeast,Employed - Full Time,52105.31,655.0,Mass Market,3,2025-11-10,0,3,1
ACB-C007133,Robert,Kim,33,OH,Midwest,Unemployed,75822.59,692.0,Mass Market,3,2015-08-25,1,5,1
ACB-C007134,Maria,Martinez,19,CA,West,Retired,79798.02,732.0,Mass Market,1,2024-02-21,1,1,1
ACB-C007135,Charles,Hernandez,32,NY,Northeast,Self-Employed,30885.38,731.0,Mass Market,1,2020-03-29,1,3,1
ACB-C007136,Fatima,Wilson,18,IL,Midwest,Student,87353.93,580.0,Mass Market,4,2015-06-02,1,5,1
ACB-C007137,Maria,Martinez,37,TN,South,Employed - Part Time,36956.06,701.0,Mass Market,3,2021-01-13,1,4,1
ACB-C007138,Mark,Williams,51,NC,Southeast,Employed - Part Time,25047.13,678.0,Mass Market,3,2017-04-11,1,3,1
ACB-C007139,Elena,Williams,34,OH,Midwest,Student,130923.45,674.0,Emerging Affluent,3,2020-07-10,1,4,1
ACB-C007140,Angela,Martin,71,TX,South,,170305.67,734.0,Affluent,3,2017-10-25,1,1,1
ACB-C007141,Maria,Lee,28,VA,Northeast,Government Employee,20058.19,769.0,Mass Market,1,2021-10-31,0,4,1
ACB-C007142,Susan,Garcia,38,TX,South,Retired,36233.85,742.0,Mass Market,3,2024-02-15,0,5,1
ACB-C007143,Jennifer,Lopez,45,IL,Midwest,Self-Employed,33320.42,758.0,Mass Market,2,2025-01-01,0,4,1
ACB-C007144,Nancy,Russo,54,CA,West,Employed - Full Time,112260.81,563.0,Affluent,4,2016-11-18,0,1,1
ACB-C007145,Robert,Lopez,58,VA,Northeast,Employed - Part Time,565172.14,700.0,High Net Worth,3,2026-03-23,0,1,1
ACB-C007146,John,Kowalski,28,OH,Midwest,Student,40729.86,632.0,Mass Market,5,2019-07-25,0,5,1
ACB-C007147,Kevin,Williams,23,IL,Midwest,,36639.42,664.0,Mass Market,2,2018-03-12,1,3,1
ACB-C007148,Kevin,Jones,29,CA,West,Self-Employed,104463.38,592.0,Emerging Affluent,5,2023-05-17,1,2,1
ACB-C007149,Jennifer,Hernandez,45,NY,Northeast,Employed - Full Time,61842.33,543.0,Emerging Affluent,4,2018-10-09,1,4,1
ACB-C007150,John,Davis,46,NC,Southeast,Government Employee,115323.52,671.0,Mass Market,3,2020-07-01,1,1,1
ACB-C007151,Sarah,Moore,41,IL,Midwest,Employed - Part Time,78483.56,749.0,Emerging Affluent,2,2024-07-03,1,2,1
ACB-C007152,Patricia,Okafor,48,TX,South,Self-Employed,102844.57,679.0,Emerging Affluent,2,2025-02-17,0,3,1
ACB-C007153,Priya,Russo,51,VA,Northeast,Employed - Part Time,584707.82,688.0,High Net Worth,3,2015-12-09,1,1,1
ACB-C007154,Susan,Smith,40,TN,South,Retired,32080.94,600.0,Mass Market,3,2015-01-09,1,2,1
ACB-C007155,Angela,Thomas,57,FL,Southeast,Government Employee,366355.17,722.0,High Net Worth,2,2025-06-03,0,1,1
ACB-C007156,David,Ahmed,41,AZ,West,Employed - Part Time,35671.53,674.0,Mass Market,3,2021-06-27,0,2,1
ACB-C007157,Susan,Moore,61,GA,Southeast,Retired,78610.13,665.0,Emerging Affluent,3,2018-10-03,0,4,1
ACB-C007158,Priya,Williams,57,NY,Northeast,Retired,37751.98,729.0,Emerging Affluent,1,2015-01-05,0,2,1
ACB-C007159,Michael,Martin,55,FL,Southeast,Retired,35842.25,772.0,Mass Market,1,2016-05-07,1,1,1
ACB-C007160,Jennifer,Williams,39,NC,Southeast,Employed - Full Time,117926.65,773.0,Emerging Affluent,1,2025-10-25,0,1,1
ACB-C007161,Kevin,Kowalski,20,OH,Midwest,Unemployed,61596.43,776.0,Mass Market,2,2021-02-16,0,4,1
ACB-C007162,Elena,Davis,43,NY,Northeast,Employed - Full Time,39331.89,802.0,Mass Market,2,2020-08-17,1,1,0
ACB-C007163,Mark,Russo,42,NC,Southeast,,46366.83,563.0,Mass Market,4,2023-07-12,1,2,1
ACB-C007164,Aisha,Chen,36,OH,Midwest,Self-Employed,59910.04,686.0,Mass Market,2,2022-11-18,0,2,1
ACB-C007165,Aisha,Singh,33,OH,Midwest,Unemployed,60540.45,740.0,Mass Market,1,2019-10-09,1,2,1
ACB-C007166,Elena,Lopez,32,TX,South,Unemployed,151220.04,712.0,Affluent,2,2021-04-23,1,5,1
ACB-C007167,Aisha,Singh,37,AZ,West,Retired,66484.38,554.0,Mass Market,5,2016-01-08,0,1,1
ACB-C007168,Jennifer,Johnson,28,NY,Northeast,Government Employee,41403.21,723.0,Mass Market,2,2018-08-15,0,3,1
ACB-C007169,Linda,Lopez,32,CA,West,Self-Employed,24704.52,520.0,Mass Market,5,2016-07-26,0,2,1
ACB-C007170,Hassan,Nguyen,20,CA,West,Employed - Part Time,30142.75,735.0,Mass Market,1,2021-09-28,1,1,1
ACB-C007171,Wei,Chen,35,NY,Northeast,Employed - Full Time,37103.79,676.0,Mass Market,1,2017-01-04,0,4,1
ACB-C007172,Elena,Davis,36,TN,South,Self-Employed,20390.92,667.0,Mass Market,3,2023-11-13,1,2,1
ACB-C007173,Kevin,Chen,40,FL,Southeast,Unemployed,28338.66,629.0,Mass Market,3,2017-10-04,1,4,1
ACB-C007174,Linda,Nguyen,18,IL,Midwest,Self-Employed,30063.06,643.0,Mass Market,3,2018-02-18,1,1,1
ACB-C007175,Susan,Martinez,44,TX,South,Self-Employed,46318.75,654.0,Emerging Affluent,4,2021-04-08,0,2,1
ACB-C007176,Daniel,Lee,34,NY,Northeast,Student,40971.64,,Emerging Affluent,2,2024-09-08,1,3,1
ACB-C007177,Jennifer,Rodriguez,26,PA,Northeast,Employed - Full Time,,673.0,Mass Market,3,2019-09-24,1,4,1
ACB-C007178,Carlos,Park,56,IL,Midwest,Student,64247.36,714.0,Mass Market,3,2022-02-20,1,2,1
ACB-C007179,Wei,Ahmed,65,CA,West,Employed - Part Time,122922.8,638.0,Affluent,4,2022-09-07,0,1,1
ACB-C007180,Daniel,Williams,46,GA,Southeast,Self-Employed,47473.66,759.0,Mass Market,2,2020-11-11,0,2,1
ACB-C007181,Kevin,Lee,47,CA,West,Employed - Full Time,117548.58,801.0,Affluent,1,2025-02-25,1,1,1
ACB-C007182,David,Nguyen,55,NY,Northeast,,37318.14,660.0,Mass Market,3,2021-02-14,1,5,1
ACB-C007183,John,Kowalski,48,IL,Midwest,Employed - Full Time,63944.48,569.0,Mass Market,5,2020-07-07,1,2,1
ACB-C007184,Jennifer,Thomas,49,IL,Midwest,Employed - Full Time,78976.04,766.0,Emerging Affluent,1,2022-03-19,0,3,1
ACB-C007185,Elena,Brown,48,CA,West,Self-Employed,97964.48,664.0,Affluent,2,2022-08-30,0,3,1
ACB-C007186,Marcus,Hernandez,46,VA,Northeast,Unemployed,70050.54,733.0,Mass Market,2,2019-09-22,1,3,1
ACB-C007187,Nancy,Nguyen,40,NC,Southeast,Retired,52634.55,695.0,Mass Market,3,2025-04-24,1,5,1
ACB-C007188,David,Thomas,23,FL,Southeast,Government Employee,63318.68,653.0,Mass Market,2,2022-05-14,1,4,1
ACB-C007189,Maria,Kowalski,66,GA,Southeast,Retired,141135.15,684.0,Affluent,2,2015-05-11,1,3,1
ACB-C007190,Charles,Ahmed,40,NC,Southeast,Retired,75179.03,608.0,Emerging Affluent,3,2017-12-31,1,3,1
ACB-C007191,Patricia,Hernandez,27,GA,Southeast,Student,42053.52,765.0,Mass Market,1,2015-01-17,0,2,1
ACB-C007192,Sarah,Lopez,49,NY,Northeast,Self-Employed,54719.14,729.0,Mass Market,1,2025-09-08,1,1,1
ACB-C007193,Mark,Thomas,40,GA,Southeast,Employed - Part Time,27624.58,758.0,Mass Market,2,2015-02-05,0,2,1
ACB-C007194,Karen,Brown,27,CA,West,Student,55042.68,738.0,Mass Market,2,2015-03-20,0,2,1
ACB-C007195,James,Singh,39,AZ,West,Employed - Full Time,23548.58,768.0,Mass Market,2,2018-11-22,0,2,1
ACB-C007196,Patricia,Park,62,GA,Southeast,Retired,58960.04,738.0,Emerging Affluent,1,2024-04-07,1,2,1
ACB-C007197,David,Wilson,52,TX,South,Employed - Full Time,79088.67,784.0,Mass Market,2,2025-12-19,1,2,1
ACB-C007198,Linda,Anderson,47,IL,Midwest,Student,28643.87,510.0,Mass Market,4,2023-10-23,0,4,1
ACB-C007199,Mark,Okafor,43,VA,Northeast,Unemployed,59924.2,726.0,Emerging Affluent,2,2016-10-26,1,1,1
ACB-C007200,David,Davis,18,VA,Northeast,Retired,36086.89,672.0,Mass Market,3,2016-09-27,1,4,1
ACB-C007201,Jessica,Garcia,53,FL,Southeast,Self-Employed,32181.97,780.0,Mass Market,1,2015-09-11,1,3,1
ACB-C007202,Robert,Moore,56,TX,South,Retired,40282.25,737.0,Mass Market,1,2024-12-25,0,2,1
ACB-C007203,Elena,Patel,18,GA,Southeast,Retired,47037.5,652.0,Mass Market,4,2017-10-08,0,2,1
ACB-C007204,Wei,Patel,48,TX,South,Unemployed,203290.3,677.0,Affluent,2,2022-12-01,1,1,1
ACB-C007205,Robert,Jones,32,VA,Northeast,Retired,104896.1,693.0,Emerging Affluent,2,2023-06-11,1,4,1
ACB-C007206,Carlos,Rodriguez,56,CA,West,Student,56102.12,613.0,Mass Market,4,2023-01-11,1,2,1
ACB-C007207,David,Anderson,56,CA,West,Retired,42043.4,686.0,Mass Market,3,2023-09-04,1,2,0
ACB-C007208,Patricia,Davis,18,NY,Northeast,Unemployed,33444.62,606.0,Mass Market,3,2018-12-22,0,5,1
ACB-C007209,Hassan,Johnson,62,FL,Southeast,Student,89262.4,676.0,Emerging Affluent,3,2015-03-11,1,1,1
ACB-C007210,Angela,Russo,33,IL,Midwest,Employed - Full Time,52300.65,709.0,Mass Market,1,2017-10-19,1,2,1
ACB-C007211,Mark,Okafor,18,NY,Northeast,Self-Employed,54048.05,511.0,Mass Market,5,2025-05-18,1,2,1
ACB-C007212,Fatima,Anderson,39,CA,West,Retired,38003.42,668.0,Mass Market,4,2023-04-23,0,1,1
ACB-C007213,Nancy,Brown,40,CA,West,Student,46985.68,745.0,Mass Market,2,2019-04-30,1,3,1
ACB-C007214,Barbara,Chen,36,GA,Southeast,Retired,79115.26,671.0,Emerging Affluent,4,2024-12-20,1,1,1
ACB-C007215,Jessica,Anderson,61,CA,West,Retired,111562.69,677.0,Affluent,2,2015-03-18,1,4,1
ACB-C007216,Fatima,Jones,44,NC,Southeast,Unemployed,186225.07,,Affluent,3,2019-12-20,0,3,1
ACB-C007217,Maria,Kowalski,22,GA,Southeast,Retired,23477.04,727.0,Mass Market,1,2015-06-12,1,2,1
ACB-C007218,Mark,Kowalski,61,OH,Midwest,Employed - Part Time,57958.35,671.0,Emerging Affluent,3,2021-04-22,1,4,1
ACB-C007219,Sarah,Williams,36,VA,Northeast,Self-Employed,53765.4,794.0,Emerging Affluent,1,2023-01-10,1,4,0
ACB-C007220,Mark,Kim,56,TN,South,Self-Employed,118797.84,662.0,Affluent,3,2019-04-18,1,3,1
ACB-C007221,Karen,Kim,37,VA,Northeast,Student,35442.07,645.0,Mass Market,2,2017-01-07,0,1,1
ACB-C007222,Marcus,Kowalski,48,CA,West,Employed - Full Time,59727.38,713.0,Emerging Affluent,2,2021-10-19,1,2,1
ACB-C007223,Barbara,Jackson,32,TX,South,Employed - Full Time,61295.57,657.0,Mass Market,3,2019-12-17,0,1,1
ACB-C007224,Wei,Kim,48,FL,Southeast,Employed - Full Time,79272.1,666.0,Emerging Affluent,4,2020-04-03,0,1,1
ACB-C007225,Fatima,Lopez,39,TN,South,Retired,31793.53,761.0,Mass Market,1,2026-01-28,0,2,1
ACB-C007226,Karen,Singh,51,PA,Northeast,Unemployed,87841.77,624.0,Emerging Affluent,4,2023-02-21,1,5,1
ACB-C007227,Robert,Nguyen,57,AZ,West,Student,151929.3,713.0,Affluent,2,2015-10-29,1,2,1
ACB-C007228,Susan,Anderson,19,TX,South,Government Employee,20803.45,563.0,Mass Market,4,2021-04-18,0,4,1
ACB-C007229,Wei,Davis,35,VA,Northeast,Retired,36723.93,657.0,Mass Market,3,2026-01-20,0,4,1
ACB-C007230,Barbara,Hernandez,30,NY,Northeast,Unemployed,56642.77,626.0,Mass Market,4,2019-09-09,0,2,1
ACB-C007231,Sarah,Jones,63,TX,South,Employed - Part Time,51543.23,664.0,Mass Market,3,2015-02-28,0,4,1
ACB-C007232,Karen,Johnson,66,NY,Northeast,Student,56339.93,586.0,Mass Market,3,2019-05-26,1,3,1
ACB-C007233,Sarah,Kowalski,32,TX,South,Student,31916.95,742.0,Mass Market,2,2023-11-19,1,1,1
ACB-C007234,David,Ahmed,51,GA,Southeast,Unemployed,149817.41,573.0,Affluent,5,2017-06-27,1,3,1
ACB-C007235,James,Johnson,34,FL,Southeast,Government Employee,21860.31,661.0,Mass Market,4,2021-03-22,1,2,1
ACB-C007236,Jennifer,Taylor,43,NY,Northeast,Student,68120.78,703.0,Emerging Affluent,2,2026-03-22,0,3,1
ACB-C007237,Hassan,Anderson,50,NC,Southeast,Unemployed,224037.35,760.0,Affluent,1,2026-01-29,1,2,1
ACB-C007238,Karen,Williams,57,TN,South,Employed - Part Time,173477.68,593.0,Affluent,3,2018-10-28,1,5,1
ACB-C007239,Jessica,Hernandez,46,OH,Midwest,Student,78068.95,545.0,Emerging Affluent,5,2019-05-07,0,3,1
ACB-C007240,Barbara,Smith,55,NY,Northeast,Government Employee,35414.54,761.0,Mass Market,2,2018-12-08,1,2,1
ACB-C007241,Charles,Martinez,65,AZ,West,Unemployed,193775.4,648.0,Affluent,4,2016-06-19,0,4,0
ACB-C007242,Diana,Jones,23,TN,South,Unemployed,44232.79,731.0,Mass Market,1,2017-11-16,1,3,1
ACB-C007243,Robert,Smith,55,TX,South,Employed - Part Time,118225.58,529.0,Affluent,5,2016-06-16,1,3,1
ACB-C007244,Charles,Hernandez,39,GA,Southeast,Employed - Full Time,117054.2,694.0,Emerging Affluent,3,2017-11-09,1,5,1
ACB-C007245,Barbara,Lee,35,FL,Southeast,Unemployed,74803.05,659.0,Emerging Affluent,2,2020-10-27,1,2,1
ACB-C007246,Linda,Jackson,53,TX,South,Unemployed,51103.72,730.0,Mass Market,2,2020-02-11,0,3,1
ACB-C007247,Kevin,Kim,46,OH,Midwest,Student,44324.47,721.0,Emerging Affluent,3,2021-02-25,1,4,1
ACB-C007248,Carlos,Wilson,40,TN,South,Retired,114801.76,611.0,Affluent,3,2019-04-21,0,4,1
ACB-C007249,Jennifer,Moore,39,CA,West,Self-Employed,165829.96,625.0,Affluent,4,2015-07-09,1,3,1
ACB-C007250,Jessica,Okafor,49,AZ,West,Employed - Part Time,43341.5,676.0,Mass Market,3,2020-09-02,0,4,1
ACB-C007251,Charles,Lopez,46,AZ,West,Employed - Full Time,128690.85,680.0,Affluent,3,2025-03-07,1,4,1
ACB-C007252,Hassan,Kim,48,TN,South,,28774.45,570.0,Mass Market,5,2015-01-17,1,4,1
ACB-C007253,Diana,Patel,37,CA,West,Employed - Full Time,99584.36,709.0,Emerging Affluent,3,2024-07-30,1,3,1
ACB-C007254,David,Anderson,54,TN,South,,64297.48,575.0,Emerging Affluent,4,2016-02-29,0,3,1
ACB-C007255,Fatima,Lee,45,FL,Southeast,Student,48725.43,581.0,Mass Market,4,2022-03-31,1,2,1
ACB-C007256,Charles,Taylor,43,GA,Southeast,Government Employee,76720.98,537.0,Mass Market,4,2024-09-13,1,2,1
ACB-C007257,Aisha,Taylor,44,TX,South,Retired,133761.82,745.0,Emerging Affluent,1,2024-02-16,1,1,1
ACB-C007258,Patricia,Singh,22,TX,South,Self-Employed,32266.42,701.0,Mass Market,3,2021-02-22,0,2,1
ACB-C007259,Sarah,Williams,26,OH,Midwest,Student,39317.09,714.0,Mass Market,2,2017-09-24,1,4,1
ACB-C007260,Wei,Martinez,46,NY,Northeast,Unemployed,89725.16,744.0,Emerging Affluent,2,2025-06-19,1,3,1
ACB-C007261,Wei,Miller,54,CA,West,Government Employee,108853.54,706.0,Affluent,2,2026-02-11,0,2,1
ACB-C007262,Wei,Kim,32,CA,West,Student,103627.77,532.0,Emerging Affluent,4,2023-02-09,1,2,1
ACB-C007263,Mark,Miller,37,OH,Midwest,Employed - Part Time,57746.67,708.0,Mass Market,2,2015-12-23,0,5,0
ACB-C007264,Maria,Nguyen,43,TX,South,Retired,56754.81,679.0,Mass Market,2,2020-01-14,1,2,1
ACB-C007265,Linda,Anderson,39,AZ,West,Retired,67873.02,695.0,Emerging Affluent,2,2016-01-20,1,2,1
ACB-C007266,Mark,Johnson,43,TX,South,Employed - Part Time,75233.23,658.0,Emerging Affluent,2,2021-03-26,1,2,1
ACB-C007267,Daniel,Park,32,CA,West,Student,87487.42,692.0,Emerging Affluent,3,2024-06-03,1,3,1
ACB-C007268,Elena,Park,45,FL,Southeast,Student,141419.71,774.0,Affluent,1,2025-01-25,0,2,1
ACB-C007269,Linda,Moore,40,NY,Northeast,Government Employee,24323.83,763.0,Mass Market,1,2022-02-03,1,4,1
ACB-C007270,Susan,Smith,38,FL,Southeast,Retired,76357.06,623.0,Mass Market,3,2015-02-12,0,2,1
ACB-C007271,Jessica,Chen,36,FL,Southeast,Retired,,739.0,Affluent,1,2023-10-16,1,5,1
ACB-C007272,Diana,Ahmed,24,VA,Northeast,Retired,44695.74,712.0,Mass Market,1,2019-05-14,1,1,1
ACB-C007273,Sarah,Martin,32,NC,Southeast,Retired,112300.7,535.0,Emerging Affluent,4,2022-07-04,1,1,1
ACB-C007274,David,Smith,48,TX,South,Student,129377.05,622.0,Affluent,4,2016-11-01,1,2,1
ACB-C007275,Jennifer,Brown,52,NY,Northeast,Retired,98427.39,738.0,Affluent,2,2015-07-27,1,2,1
ACB-C007276,John,Smith,43,TN,South,Unemployed,65697.81,,Emerging Affluent,2,2020-01-23,1,2,1
ACB-C007277,Elena,Williams,35,FL,Southeast,Student,72221.26,509.0,Mass Market,5,2024-07-03,1,1,1
ACB-C007278,Thomas,Park,50,TX,South,Employed - Part Time,182864.77,778.0,High Net Worth,1,2016-09-01,0,3,1
ACB-C007279,Sarah,Martinez,32,IL,Midwest,Unemployed,37639.86,724.0,Emerging Affluent,3,2020-08-09,0,4,1
ACB-C007280,Robert,Ahmed,45,NC,Southeast,Employed - Full Time,35191.51,665.0,Mass Market,3,2019-06-01,0,3,1
ACB-C007281,Aisha,Ahmed,50,GA,Southeast,Employed - Part Time,85700.29,661.0,Emerging Affluent,4,2018-09-09,1,3,1
ACB-C007282,Sarah,Anderson,53,TX,South,Employed - Part Time,70926.8,528.0,Mass Market,5,2022-05-21,1,3,1
ACB-C007283,Kevin,Chen,50,CA,West,Self-Employed,141953.24,677.0,Affluent,2,2021-12-21,1,1,1
ACB-C007284,Aisha,Brown,45,NC,Southeast,Employed - Part Time,38319.66,618.0,Mass Market,2,2016-05-29,1,4,1
ACB-C007285,Thomas,Kowalski,62,CA,West,Government Employee,86988.39,677.0,Affluent,3,2017-03-03,1,3,1
ACB-C007286,Fatima,Smith,18,GA,Southeast,Self-Employed,113622.93,576.0,Affluent,5,2015-08-17,1,3,1
ACB-C007287,Barbara,Chen,54,GA,Southeast,Self-Employed,75388.89,591.0,Affluent,4,2025-10-06,0,5,1
ACB-C007288,Daniel,Miller,42,FL,Southeast,Self-Employed,106737.34,660.0,Emerging Affluent,3,2024-09-08,1,4,1
ACB-C007289,Wei,Lee,51,VA,Northeast,Unemployed,96628.09,541.0,Affluent,4,2015-07-16,0,5,1
ACB-C007290,Thomas,Jones,30,AZ,West,Employed - Part Time,32455.31,743.0,Mass Market,1,2022-07-01,0,3,1
ACB-C007291,Daniel,Thomas,44,OH,Midwest,Employed - Full Time,26747.96,700.0,Mass Market,2,2020-08-13,0,2,1
ACB-C007292,Fatima,Russo,50,TX,South,Government Employee,126952.51,729.0,Affluent,1,2020-07-17,1,2,1
ACB-C007293,Robert,Moore,42,TX,South,Unemployed,49703.98,756.0,Mass Market,1,2017-06-02,0,3,0
ACB-C007294,Jennifer,Moore,41,GA,Southeast,Self-Employed,68646.08,658.0,Mass Market,3,2025-08-15,0,2,1
ACB-C007295,Patricia,Moore,38,CA,West,Government Employee,43123.94,632.0,Mass Market,4,2020-05-06,0,1,1
ACB-C007296,David,Jackson,57,PA,Northeast,Retired,33302.33,658.0,Mass Market,3,2022-08-23,1,3,1
ACB-C007297,Hassan,Brown,31,CA,West,Retired,102574.24,623.0,Emerging Affluent,3,2016-03-21,1,3,1
ACB-C007298,Thomas,Jackson,28,NY,Northeast,Student,,775.0,Emerging Affluent,1,2022-06-25,0,2,1
ACB-C007299,Michael,Lee,29,FL,Southeast,Retired,43681.63,628.0,Mass Market,3,2020-04-23,0,3,1
ACB-C007300,Daniel,Miller,52,NC,Southeast,Retired,117571.75,766.0,Affluent,2,2016-08-20,1,1,1
ACB-C007301,Nancy,Smith,47,TX,South,Self-Employed,30690.71,685.0,Mass Market,3,2024-11-01,1,3,0
ACB-C007302,Daniel,Rodriguez,30,NY,Northeast,Unemployed,90970.39,801.0,Emerging Affluent,2,2017-02-22,1,3,1
ACB-C007303,John,Okafor,49,FL,Southeast,Employed - Part Time,43362.97,627.0,Mass Market,3,2025-01-05,1,2,1
ACB-C007304,Marcus,Singh,35,TN,South,Unemployed,42849.54,706.0,Emerging Affluent,2,2017-10-19,1,1,1
ACB-C007305,Thomas,Wilson,38,TX,South,Unemployed,40219.73,649.0,Mass Market,3,2016-12-01,1,3,1
ACB-C007306,Angela,Kim,58,TN,South,Government Employee,64213.86,745.0,Mass Market,1,2016-05-12,0,5,1
ACB-C007307,Wei,Brown,44,AZ,West,Retired,262750.81,703.0,Affluent,2,2015-10-01,1,2,1
ACB-C007308,Jessica,Wilson,43,FL,Southeast,Employed - Part Time,39996.62,724.0,Mass Market,2,2023-06-19,1,5,1
ACB-C007309,John,Davis,52,IL,Midwest,Employed - Full Time,366200.93,688.0,High Net Worth,3,2022-01-10,0,1,1
ACB-C007310,Marcus,Jackson,47,TX,South,Government Employee,63561.34,692.0,Emerging Affluent,3,2016-06-16,1,5,1
ACB-C007311,Charles,Moore,51,VA,Northeast,Unemployed,46266.3,659.0,Mass Market,4,2017-11-10,1,3,1
ACB-C007312,Maria,Brown,52,GA,Southeast,Unemployed,81910.18,581.0,Emerging Affluent,3,2016-05-22,0,5,1
ACB-C007313,Nancy,Anderson,48,FL,Southeast,Retired,77919.49,761.0,Mass Market,2,2024-11-29,1,1,1
ACB-C007314,Daniel,Moore,64,FL,Southeast,,69533.36,591.0,Mass Market,4,2016-03-24,0,2,1
ACB-C007315,Daniel,Thomas,61,TX,South,Government Employee,343911.09,745.0,High Net Worth,2,2021-10-05,1,5,1
ACB-C007316,Daniel,Nguyen,47,PA,Northeast,Employed - Full Time,31988.4,752.0,Mass Market,1,2024-09-07,1,2,1
ACB-C007317,Wei,Jackson,53,TX,South,Student,87156.13,725.0,Emerging Affluent,3,2016-06-22,1,3,1
ACB-C007318,James,Chen,30,NC,Southeast,Employed - Part Time,81116.59,799.0,Mass Market,1,2017-04-14,1,1,1
ACB-C007319,Carlos,Lopez,35,NY,Northeast,Employed - Part Time,89088.68,781.0,Emerging Affluent,1,2016-04-02,0,4,1
